LA,ESTAB,URN,PERCTOT,PPERSABS10
857,2316,137358,3,4.3
857,3111,120177,3.2,4.5
857,3112,144847,3.7,6
857,3113,141453,3.6,2.3
857,3114,139858,2.5,SUPP
857,3115,120181,2.9,3.6
857,3117,141454,2.7,3
857,3119,120184,3.4,6.8
857,3120,120185,3.2,6.2
857,3428,141452,3.2,3
857,3429,139611,3.1,3.3
857,3430,120229,2.8,3.1
857,5200,139481,2.5,1.8
857,5404,136629,3.8,7.5
857,5405,137340,4.3,8.4
857,5406,136530,3.6,5.7
860,2000,132043,3.3,3.7
860,2001,138982,5.5,19.2
860,2002,139602,4.1,8.6
860,2003,139719,4.4,9.9
860,2005,140195,4.3,6.5
860,2006,140381,4,7.8
860,2007,140400,3.8,4.9
860,2008,140402,5.3,15.8
860,2009,140489,4.7,8.2
860,2010,140490,3.5,6.6
860,2011,140858,4.7,13.2
860,2012,140995,3.9,5.9
860,2013,140996,6,16.3
860,2014,141186,4.5,9.7
860,2015,141188,7,27.3
860,2016,141203,3.5,7.4
860,2017,141344,4.7,11
860,2018,142014,5.8,19.7
860,2019,142078,6.3,20.5
860,2020,142769,4.4,6.7
860,2021,143528,3.9,6.3
860,2022,143547,3.1,4
860,2025,143829,2.9,1.8
860,2026,143952,2.9,5
860,2027,144498,3.9,10.4
860,2028,144604,4,6.3
860,2029,144989,4.4,11
860,2030,145053,4.4,10.6
860,2031,145414,3.2,4.4
860,2033,146085,3.8,4.6
860,2034,146266,4.2,8
860,2035,146513,4.3,10.3
860,2036,146636,5.1,13.7
860,2123,124034,4.1,9.5
860,2124,145377,5.3,17.4
860,2126,145794,2.8,2.5
860,2128,142799,5.4,13.2
860,2132,124040,6.6,23.5
860,2138,124045,4,7.5
860,2140,124046,5.1,13.8
860,2141,136762,4.3,11.1
860,2145,142792,4.6,11.5
860,2150,124052,2.5,2.9
860,2152,138899,2.9,2.5
860,2153,124054,3.3,4.4
860,2157,124056,3.7,7.1
860,2158,124057,3.7,6.7
860,2160,142748,2.8,SUPP
860,2161,124059,3.3,3.4
860,2163,124060,3.3,3.3
860,2164,124061,4.3,10.7
860,2166,124062,4.4,10.1
860,2167,145218,3.7,6.4
860,2177,124067,6.1,20.4
860,2178,124068,4.9,13.4
860,2179,145684,4.4,8.3
860,2180,124070,4,9
860,2184,124072,3.3,5
860,2185,124073,4.9,12.9
860,2189,145685,5.3,12.5
860,2190,124075,3.4,3.6
860,2191,124076,4.2,7.2
860,2195,144935,3.4,4.1
860,2198,124079,3.2,4.5
860,2200,142095,3.4,5.5
860,2203,124081,4.1,7.6
860,2204,141278,3.9,8.6
860,2207,124084,3.2,4.3
860,2208,124085,3.4,6.3
860,2216,124087,4.8,11.5
860,2217,143898,5.2,15.4
860,2218,124089,3.5,5.3
860,2219,124090,4.2,8.4
860,2220,141732,3.6,7.1
860,2222,124093,3.6,10.7
860,2223,124094,3.4,5.3
860,2224,124095,3.3,3.5
860,2226,124097,3.3,4.8
860,2228,124098,4,4.8
860,2229,124099,3.7,5.4
860,2234,145538,3.1,2.5
860,2236,145098,2.5,7.3
860,2238,124103,4.2,8.1
860,2239,124104,4.8,10.2
860,2240,124105,2.7,7.3
860,2241,142194,4.9,11.4
860,2242,138043,3,2.5
860,2247,143349,3.2,5.1
860,2250,144207,2.7,1.9
860,2251,124110,4.7,9
860,2252,142843,3.1,4.8
860,2256,124115,3,4.1
860,2263,124119,3.5,7.6
860,2264,141848,7.4,22.2
860,2273,124125,6.4,15.6
860,2276,124126,3,3.3
860,2277,124127,3.8,5.3
860,2293,124130,2.2,1.5
860,2294,124131,2.8,4.2
860,2296,145097,2.8,3.5
860,2297,124133,3.9,8.9
860,2298,140522,3.8,5.3
860,2299,140523,3.9,5.5
860,2305,145048,3.3,8.9
860,2306,124139,4.3,7
860,2309,124140,3.1,2.9
860,2315,124141,2.8,2.3
860,2320,143350,3.1,4.8
860,2321,124146,3.7,7.3
860,2322,124147,4.5,6.7
860,2323,145378,3.1,2.6
860,2325,124149,3.5,4.4
860,2326,124150,2.6,2.4
860,2327,124151,4.3,11.7
860,2328,124152,4,7.7
860,2332,124155,3.5,5.2
860,2334,124157,3.6,4.1
860,2335,124158,3.6,4.7
860,2336,124159,3.1,3.3
860,2337,143483,3.6,7.1
860,2340,124161,4,9.2
860,2342,124162,3.6,7
860,2344,124163,3.4,5
860,2345,124164,2.8,2.5
860,2346,124165,4.4,7.5
860,2348,124166,5,14.9
860,2352,142981,3,2.9
860,2355,124168,3.6,6.9
860,2358,143345,3.9,10.3
860,2360,124171,4.8,9.3
860,2361,145686,3.3,5
860,2362,145379,3.8,5.4
860,2368,124174,3.8,4.1
860,2369,124175,3.8,7
860,2370,124176,4.3,9.2
860,2372,124177,3.2,7.4
860,2373,141450,4.4,7.5
860,2374,145834,4.3,11.4
860,2386,124183,3.7,7.2
860,2387,143353,3.9,6.6
860,2388,145680,4.2,9.7
860,2392,142984,3.4,5.6
860,2393,124189,4.7,7.3
860,2394,124190,4.6,8.7
860,2395,124191,3.3,7.5
860,2396,124192,4.2,7.3
860,2397,124193,3.2,3
860,2399,124195,3.1,2.8
860,2400,124196,4.4,9.6
860,2401,143355,2.6,1.6
860,2403,124199,3.3,5.5
860,2404,124200,4.4,7.6
860,2406,124202,3.7,6.3
860,2407,124203,4.2,9.2
860,2409,124205,4.4,9.6
860,2410,143900,4.8,8.5
860,2411,124207,5.1,9.5
860,2413,124209,3.4,5.1
860,2415,124211,3.7,6
860,2416,124212,4.3,7.8
860,2418,124214,3.9,6.9
860,2421,141493,4.6,8.7
860,2422,145100,3.4,4.8
860,2423,146130,3.1,4.5
860,2424,124220,4.6,7.6
860,3000,132260,3.2,2.4
860,3025,124231,3.2,3.3
860,3026,124232,3.3,3.8
860,3027,124233,3.6,6.1
860,3028,124234,2.5,2.1
860,3029,124235,3.1,4.8
860,3030,145380,3.6,6.2
860,3034,124237,3,3.9
860,3035,124238,3.7,8.3
860,3040,124240,4.1,8.3
860,3042,143805,3.5,3.6
860,3043,124242,3.7,13.3
860,3044,142986,2.6,2
860,3045,142422,3.5,5.7
860,3046,124245,4,11.5
860,3048,145681,2.7,4.8
860,3049,145682,2.1,0
860,3050,124248,5.1,8.3
860,3051,124249,3.7,5.7
860,3053,145833,2.5,SUPP
860,3063,145683,3.7,6.9
860,3067,146126,4,6.8
860,3069,124254,3.3,4.3
860,3072,144591,4.6,7.5
860,3075,143959,3.9,7.3
860,3076,124257,2.7,3.8
860,3079,124258,3.3,5.7
860,3080,124259,3.4,8.7
860,3081,143347,3.4,SUPP
860,3082,124261,3.9,SUPP
860,3084,124262,4.4,12.1
860,3086,124263,2.4,0
860,3091,124265,3.1,3.5
860,3092,141486,3.4,6.6
860,3093,124267,5.6,12.4
860,3094,124268,2.8,2.4
860,3098,124269,3.3,6.3
860,3100,146295,2.7,SUPP
860,3102,144386,3.8,9.6
860,3103,124272,3.9,8.8
860,3110,124274,2.7,SUPP
860,3112,124275,3.9,8.8
860,3113,142439,2.8,SUPP
860,3114,142982,4.5,7.6
860,3116,124278,3.7,7.7
860,3117,124279,3,0
860,3118,124280,4.4,9
860,3119,145459,3.7,8.5
860,3120,143896,3.7,4.2
860,3128,124283,4.2,9.3
860,3130,124284,3.8,6.8
860,3132,142809,2.7,3
860,3134,124287,3.8,8.2
860,3136,124289,4.7,11
860,3137,124290,3.2,4.7
860,3139,124291,3.8,5.2
860,3141,124292,3.4,4.7
860,3142,142421,3.4,5.4
860,3144,124294,3.4,5.8
860,3145,141822,3.5,4.7
860,3146,143351,3,3.4
860,3147,143348,3.4,6.1
860,3148,142442,3.4,6.3
860,3149,124299,3.7,4.9
860,3150,141856,2.8,5.5
860,3151,141783,4,6.5
860,3152,124302,2.6,SUPP
860,3153,141779,2.4,2.2
860,3154,142447,2.1,SUPP
860,3155,142275,6.5,12.8
860,3156,143622,2.7,SUPP
860,3300,138722,1.9,SUPP
860,3420,124326,3.2,5.4
860,3426,145679,2.3,SUPP
860,3427,124329,5.4,15.5
860,3430,124331,3.1,4.8
860,3432,143983,2.6,SUPP
860,3433,124334,3.2,5.4
860,3434,142097,3.2,7.6
860,3436,141770,4.1,14.3
860,3438,124337,2.4,6.5
860,3440,142096,2.3,SUPP
860,3441,141837,3.7,6.7
860,3442,124340,5.3,10.7
860,3443,124341,3.3,3.6
860,3446,124342,4,9.4
860,3447,124343,2.5,3.2
860,3449,124344,4,3.1
860,3450,124345,3.5,3.3
860,3455,142214,2.7,4.2
860,3456,124349,3.9,9.9
860,3457,138723,2.6,SUPP
860,3458,124351,4.4,7.3
860,3459,138724,2.7,SUPP
860,3460,142213,4,7.9
860,3461,124354,4,9.9
860,3462,140146,4.5,9.9
860,3463,138725,4.6,13.3
860,3464,124357,2.8,3.6
860,3465,140803,3.6,7.1
860,3466,143352,3.1,2.8
860,3467,124360,3.4,3.4
860,3468,142209,3.8,5
860,3469,142216,4,7.7
860,3470,142210,3.2,1.7
860,3473,138726,2.2,1.6
860,3474,138727,2.3,1.8
860,3476,145687,2.4,1.7
860,3477,140129,3.9,9.2
860,3478,124369,4.1,7.7
860,3479,142192,5.5,12.5
860,3480,142208,3.5,4.7
860,3481,124372,3.1,4.5
860,3482,124373,3.9,4.7
860,3483,124374,3.3,3.8
860,3484,124375,4.4,8.3
860,3485,124376,4.6,9.8
860,3486,146294,3.1,4
860,3488,124379,3.1,3.3
860,3489,124380,3.4,7.3
860,3490,124381,3.5,SUPP
860,3492,134353,4.1,6.4
860,3493,134665,3.9,6.3
860,3494,134666,4.2,8.5
860,3496,144439,3.1,2.7
860,3497,131073,3.3,4
860,3498,142985,2.5,SUPP
860,3499,135204,4.3,11.5
860,3500,135281,4.1,9.2
860,3501,145099,3.7,6.4
860,4002,137100,6.5,18.7
860,4004,137146,5.1,14
860,4005,137164,4.9,13.8
860,4006,138435,5.7,17
860,4007,138351,8.7,27.3
860,4009,141342,5.7,13.3
860,4010,141343,5.4,11.9
860,4012,141700,5.8,19
860,4013,142015,7.4,19.3
860,4015,144988,9.6,28.1
860,4017,145889,3.2,8.5
860,4019,146635,5.2,10.7
860,4051,124391,4.9,10.5
860,4055,124392,7,23.5
860,4060,145047,5.3,13.6
860,4061,136323,3.7,5.6
860,4066,124395,7,20.1
860,4067,124396,5.9,14.5
860,4070,142313,5.1,13.1
860,4072,124399,5.3,12.5
860,4075,124400,5,11.9
860,4077,124401,5.3,12.2
860,4085,142711,7.6,19.9
860,4086,142755,6.8,17.8
860,4087,124408,5.5,12.7
860,4089,146493,7.7,20
860,4090,140154,4,10
860,4093,140470,6.5,18
860,4094,142278,5.1,13.7
860,4096,142277,5.3,15.8
860,4100,145381,5.9,16.2
860,4111,142987,4.8,8.6
860,4112,140123,6.6,13.8
860,4123,138936,6.5,19.2
860,4126,124422,4,7.1
860,4128,144206,3.9,7.4
860,4133,142980,3.2,4.5
860,4140,146443,5.9,13.7
860,4142,124426,4.3,6.1
860,4143,137356,4.3,9.4
860,4144,124428,4.3,10
860,4145,145376,3.7,5.7
860,4146,144002,5.6,9.7
860,4153,136959,5,13.6
860,4154,141074,3.3,3.9
860,4158,138728,5.6,12.8
860,4160,142696,5.1,10.8
860,4170,124437,3.4,6.1
860,4176,136414,6.4,17.5
860,4178,143899,5.7,16.5
860,4180,142983,5.9,13.4
860,4181,124445,6.1,18.4
860,4183,137553,5,12.5
860,4500,124449,6.9,19.6
860,4511,145375,3.5,5.7
860,4512,144007,4.3,6.8
860,4516,124452,4.1,7.3
860,4517,124453,4.6,12.3
860,4607,142193,5.9,16.9
860,4610,138729,3.7,7.5
860,4612,136961,3.7,5.8
860,4613,139171,4.5,10.7
860,4710,146235,5.6,15
860,4713,140802,4.9,11.4
860,5200,142276,19.4,59.1
860,5202,124464,3.7,6.5
860,5401,137384,5.5,16.1
860,5402,124467,7.6,22
860,5403,124468,6.2,15.1
860,5404,136886,3.5,5.1
860,6905,136136,6.3,17
860,6906,139234,5.5,13
860,7000,132731,9.2,26.8
860,7001,140997,10.1,26.5
860,7003,124496,14.1,45.2
860,7006,142169,5.9,14.3
860,7015,146070,7.6,16.5
860,7016,146071,6.1,19.7
860,7023,124508,9.1,22.8
860,7024,142170,22.4,52.7
860,7026,141448,8.7,27.8
860,7027,141449,5.7,19.6
860,7028,143346,6.9,19.5
860,7030,124513,9.1,23.4
860,7032,124514,6.4,13.3
860,7033,143354,6.7,25
860,7034,144208,7.5,16.7
860,7036,145276,7.8,31.1
860,7037,124518,7.5,22.4
860,7038,143897,7.8,26.3
860,7039,142094,23.8,62.5
860,7041,124521,9.9,29.5
860,7042,124522,5.3,8.5
860,7043,144209,12.6,25.9
861,2000,132240,3.1,5.1
861,2001,136549,3.9,6.8
861,2002,133328,4.6,13.2
861,2004,139226,4.7,12.3
861,2005,138497,3.9,6.8
861,2006,139228,5.7,16.2
861,2007,140562,4.2,8
861,2008,140859,3.8,6.7
861,2009,142992,4.9,10.5
861,2010,141346,4.3,11.3
861,2012,142643,3.9,8.1
861,2013,142988,5.9,16
861,2014,141405,5.1,12.4
861,2015,144441,4.3,10.8
861,2020,143487,5.1,13.7
861,2026,143488,4.7,12.6
861,2029,142207,4.9,10.7
861,2031,123988,4.6,11.9
861,2033,123989,4.5,10.1
861,2040,139846,5.4,13.6
861,2045,123993,3.1,2.1
861,2048,143484,4.1,10.7
861,2050,143486,4.9,12.1
861,2054,123997,4.3,12.2
861,2059,123999,3.6,7
861,2060,124000,4.2,10
861,2064,124002,4.1,8.2
861,2066,124003,4.8,10.6
861,2069,140280,4.6,11.2
861,2075,124008,4.6,8.8
861,2080,140872,4.1,7.9
861,2082,143489,5.7,17.6
861,2086,138551,4.7,11.4
861,2090,138548,4.5,11.2
861,2092,140285,3.2,4.5
861,2100,124020,3.3,5.3
861,2101,124021,4,11.7
861,2106,138550,3.8,5
861,2107,142642,4.7,9.2
861,2109,124024,2.9,3.8
861,2111,143012,2.8,0
861,2112,143358,5,16.3
861,2113,143356,5.5,14.6
861,2114,142990,3.3,3.7
861,2115,142989,3,2.5
861,2116,124030,3.6,5.4
861,2117,142991,4.3,9.4
861,2118,144696,5.1,15.2
861,2119,143485,4.6,14.3
861,2120,142640,5.4,13.4
861,2425,124221,4.4,9.1
861,3016,124227,3.8,9.7
861,3020,146155,4.1,6.4
861,3300,144592,4.9,13.6
861,3301,124308,4.1,9.7
861,3303,124309,4.1,10.8
861,3309,144210,3.6,4.8
861,3311,124313,4.8,12.7
861,3400,140148,5.1,12.4
861,3402,140150,3.5,6.4
861,3403,140114,2.6,SUPP
861,3405,140141,4.3,9
861,3406,140145,3.8,4.9
861,3408,140805,3,3.8
861,3410,140804,3.1,4
861,3411,140287,3,3.7
861,3412,140296,3.2,5.1
861,3416,140298,3.8,5.8
861,3453,140299,4,9.3
861,3487,140151,3.9,7.3
861,3488,140297,3.1,2.2
861,4000,136824,6,17.8
861,4002,139068,6.4,17.5
861,4003,139590,17.1,44.1
861,4006,142186,6,13.3
861,4038,140633,4.8,12
861,4042,144558,5.6,14.8
861,4046,124390,6.2,17.9
861,4173,138549,6.4,17.8
861,4711,140149,5.6,14.1
861,4712,136680,6.8,19.8
861,4714,136681,6.9,19.9
861,5400,140304,4.8,11.9
861,5901,136460,2.9,3.2
861,6905,136102,5.2,11.5
861,6906,136145,6.4,18.7
861,7005,124498,16.2,51.1
861,7007,124500,6.2,20.9
861,7008,124501,11.9,37
861,7011,124503,11,33.9
865,2000,139023,4,10.7
865,2003,132093,3.9,6.9
865,2004,132831,3.6,5.6
865,2005,132832,2.6,2.8
865,2006,138133,4.3,6.4
865,2008,126177,3.9,5.1
865,2009,126178,3.5,9.8
865,2010,139260,6.6,16.1
865,2011,139281,5.1,12.6
865,2013,139381,3,SUPP
865,2014,139386,6.4,18.4
865,2015,140223,5.3,12.2
865,2016,140224,3.4,6.4
865,2017,140351,5.3,SUPP
865,2018,140352,4.2,7.8
865,2019,140685,4,7.5
865,2021,141619,4.6,11.4
865,2022,144705,3.1,2.7
865,2023,126182,5,12.7
865,2024,141987,4.1,6
865,2025,141988,5.8,16.7
865,2026,142321,4.2,8.5
865,2027,142335,4.8,12
865,2028,136630,4.2,8.3
865,2029,126185,2.2,0
865,2030,143957,8.9,19.5
865,2031,126186,4.5,6.8
865,2033,144277,3.3,7.7
865,2034,126188,3.1,4.5
865,2035,144995,4.8,6.7
865,2036,145166,2.3,SUPP
865,2037,143499,3.7,7.3
865,2039,145555,4.6,5.4
865,2040,138629,4.3,4.9
865,2045,126195,3.3,5
865,2046,146098,5.4,15.2
865,2047,146343,3.7,6.2
865,2048,146345,2.6,SUPP
865,2049,146346,3.1,4.1
865,2050,146347,2.6,0
865,2051,146348,4.2,7.3
865,2052,126198,3.3,4
865,2053,126199,2.7,SUPP
865,2060,126200,3.1,0
865,2065,145545,3.9,7.3
865,2086,126204,3.1,6.9
865,2087,126205,3.8,3.4
865,2091,126206,3.4,6.4
865,2136,126233,6,12.6
865,2137,126234,3.6,4.7
865,2140,126235,3.6,4.1
865,2157,141646,3.7,5
865,2159,126248,3.5,5.2
865,2162,146421,3.6,6
865,2168,126254,4,7.8
865,2170,126255,3.6,5.5
865,2178,126259,5,13.3
865,2180,126260,3.5,7.1
865,2184,126262,3.6,8
865,2185,126263,3.6,2.8
865,2190,126264,5.3,13.4
865,2191,126265,4.4,11
865,2193,139303,3.2,4.5
865,2196,126269,3.8,6.1
865,2198,126271,2.8,7.9
865,2208,140742,3.5,7.6
865,2218,126287,4.2,5.9
865,2222,126289,3.8,5.7
865,2225,126291,3.7,6.1
865,2226,126292,5.1,14.3
865,2227,126293,4.8,9.7
865,2228,141272,3,3.6
865,3000,126296,3.2,SUPP
865,3002,126297,3.8,5.9
865,3013,126302,2.9,5.8
865,3015,126303,3.3,4.2
865,3017,126304,6.6,28.2
865,3018,126305,3.3,5.6
865,3019,126306,4.4,6.3
865,3020,126307,4.2,4
865,3022,143007,4.3,8.2
865,3023,144454,4,7.6
865,3035,126313,4.6,7.8
865,3036,126314,5.2,13.2
865,3038,140454,9.3,17.1
865,3040,126316,2.9,2.3
865,3045,126317,4.7,12.6
865,3047,126318,3.2,4.8
865,3048,126319,3.7,4.3
865,3049,126320,4,5.8
865,3061,143004,2.8,6.1
865,3063,126324,3.8,7.3
865,3071,143006,3.1,6.1
865,3086,126327,2.8,SUPP
865,3088,126328,4.3,5.4
865,3090,126329,2.6,SUPP
865,3091,126330,4,4.8
865,3094,143009,3.5,4.1
865,3096,126332,3.8,6.3
865,3100,126333,7.5,24.7
865,3102,126334,3.8,4.9
865,3104,126335,3.4,2.5
865,3110,142293,3.4,2.3
865,3117,139753,3.7,7.6
865,3134,126343,3.2,SUPP
865,3135,126344,3.8,5.1
865,3140,126345,4,5.5
865,3141,141912,4,8.5
865,3143,141913,2.8,SUPP
865,3149,126349,2.8,3.3
865,3150,126350,3.6,6.2
865,3158,126351,4.7,10.7
865,3159,142318,4.4,7.7
865,3161,126354,3.8,11.6
865,3163,126356,3.3,4.7
865,3166,126359,3.9,4.2
865,3170,126360,4.1,6.8
865,3172,126361,3,4
865,3174,126362,3,SUPP
865,3176,141645,3.6,4.9
865,3186,126366,3.5,3.9
865,3190,144854,4.8,15.2
865,3191,126368,3.4,3.4
865,3192,126369,4.9,12.5
865,3193,126370,3.8,6.6
865,3199,126371,3.6,4.5
865,3201,126372,4,7.3
865,3203,141142,3.1,5.2
865,3205,126374,4.8,14.1
865,3207,141148,3.4,6.3
865,3220,126379,3.9,4.8
865,3222,126380,2.6,0
865,3229,126382,4.9,13.6
865,3230,126383,4.5,8.2
865,3239,126388,3.3,6.7
865,3242,126390,3.7,7.2
865,3243,145714,3.6,3.4
865,3244,138112,3,SUPP
865,3300,126392,3.4,6.1
865,3306,126394,2.1,SUPP
865,3308,126395,4.1,8.6
865,3316,126396,2.9,5.9
865,3318,126397,3.9,3.6
865,3319,141274,3.4,6
865,3330,126400,3,3.7
865,3344,143500,3.1,3.2
865,3352,144333,3.1,0
865,3355,126404,3.1,2.6
865,3362,126405,4.3,7.5
865,3366,140112,3.8,5.4
865,3372,126407,3,4.2
865,3381,126410,4.5,10.7
865,3383,126411,3.8,2.1
865,3387,126413,7.2,25.9
865,3388,141919,3,SUPP
865,3396,126416,3.7,7.5
865,3401,139980,3.1,1.7
865,3402,126419,4.3,5.5
865,3405,126420,3.3,4.3
865,3406,126421,4,8.8
865,3407,138188,4.3,8.1
865,3412,126423,3.7,6.4
865,3418,126424,3.9,4.5
865,3425,126425,4.1,9.8
865,3430,126429,3.7,3.6
865,3435,126430,3.5,3.3
865,3437,126431,5.3,12.5
865,3448,126434,4.1,7.5
865,3449,126435,3.5,3.8
865,3453,126438,2.8,SUPP
865,3454,126439,4.1,4.6
865,3456,137411,3.1,2.3
865,3457,142292,3,0
865,3459,126444,3.9,SUPP
865,3460,126445,3.6,3.9
865,3461,126446,3.3,SUPP
865,3462,133775,3.3,4.9
865,3464,134788,5.1,13.8
865,3465,134977,3,5.4
865,3467,130388,2.4,SUPP
865,3468,131215,3.9,8.7
865,3469,133233,2.7,SUPP
865,3471,135177,3.6,4.2
865,3472,135484,3.5,6.2
865,4000,131969,6.4,15
865,4001,144388,6.3,20.2
865,4002,138885,7.5,20.3
865,4005,141964,7.4,20.6
865,4006,144389,6.4,16.3
865,4008,146344,7.1,18.9
865,4064,137308,5.1,11.7
865,4066,136611,5.4,12.4
865,4067,136911,4.7,10.1
865,4070,126458,5.7,14.7
865,4071,143005,6.6,20.8
865,4072,137230,4.7,10.3
865,4075,138020,5.1,10.5
865,4511,137827,6.2,17.1
865,4537,137057,5.1,9.6
865,4610,126473,7.1,21.8
865,5200,144704,3.8,5.9
865,5201,126475,3.7,6.5
865,5204,137426,4.1,10.2
865,5205,126479,4.8,13.1
865,5206,126480,4.9,10.9
865,5207,126481,4,6.8
865,5208,126482,3.2,5.8
865,5209,126483,4.3,8.4
865,5212,126486,3.5,5.7
865,5213,138109,3.2,2.2
865,5214,137371,4.5,10.1
865,5215,126489,4.6,13.4
865,5216,126490,3.7,7.1
865,5218,126492,4.5,10.9
865,5219,126493,5.5,17.6
865,5222,139163,3.4,6.6
865,5224,140699,4,9.1
865,5400,137375,5.3,11.5
865,5402,136389,4.6,8.4
865,5403,136849,5.3,13.3
865,5404,136632,6.1,15.1
865,5405,138623,5.5,10.6
865,5406,137650,7.1,18.2
865,5408,142316,5.4,15.1
865,5411,138630,7.4,19.9
865,5412,136391,4.7,9.8
865,5413,136500,5,7.7
865,5414,136296,5.1,9.8
865,5415,126510,5.6,13.9
865,6905,135804,6.4,18.6
865,6906,136183,6.7,18.4
865,7000,145198,10.1,30.7
865,7002,126546,5.7,13
865,7007,126550,19.4,55.7
865,7008,141647,8.6,27.6
865,7009,126552,9.1,26.2
865,7010,126553,8.4,17.3
866,2000,146073,3.2,5.6
866,2001,140289,3.8,8.3
866,2002,138309,3.3,2.9
866,2003,138308,4,6.6
866,2004,131901,5.3,11.6
866,2005,132064,5.7,20.2
866,2006,138424,3.1,4.2
866,2008,132023,3,2.8
866,2009,132229,4.3,11.5
866,2011,134134,3.2,5.2
866,2012,136068,4.4,13.6
866,2013,139207,5.1,11.6
866,2014,140420,3.6,6
866,2015,142539,5.8,14.4
866,2018,144500,4.1,9.1
866,2020,146986,3.8,12.3
866,2026,126183,3.3,6.8
866,2050,141273,3.4,6.6
866,2051,137460,3.7,7.3
866,2092,126207,3.1,6.8
866,2093,126208,3.8,4.4
866,2095,126210,4.5,9.8
866,2103,126213,3.3,5
866,2123,126228,4.1,6.6
866,2133,126231,2.3,1.7
866,2143,126237,3.7,6.5
866,2147,126240,3.1,2.5
866,2151,138005,5.7,15.7
866,2156,126245,3.3,6
866,2161,126249,3.8,6.3
866,2164,126251,4.4,11.7
866,2166,126252,2.8,3.8
866,2167,126253,3.7,6.1
866,2194,137620,3.8,7.3
866,2200,137365,5,10.4
866,2204,138306,3.3,4.2
866,2209,140302,4.8,11
866,2210,140291,3.7,6.3
866,2211,126281,4,8.3
866,2212,136293,4.4,9.1
866,2214,126283,3.4,5.2
866,2219,138305,2.8,4.4
866,2229,126295,3.1,3.1
866,3000,137191,2.9,2.6
866,3001,138636,3.6,4.9
866,3009,126300,2.6,6.7
866,3165,143494,3.3,3.2
866,3175,138479,2.9,4.4
866,3426,137074,2.9,1.9
866,3439,138619,3.5,5.7
866,3455,126440,3.4,7.3
866,3458,126443,4.6,6.4
866,3460,134151,2.9,3.3
866,3461,140264,4.4,8.4
866,3462,131377,3.4,6
866,3463,131378,3.4,3.6
866,3464,140284,4,6
866,3465,135206,3.9,8.8
866,3466,142546,4.4,10.9
866,4002,144773,7.2,21.9
866,4003,145139,7.3,21.2
866,4004,145155,5,12.8
866,4005,145744,6.1,13.5
866,4006,145883,3.8,7.1
866,4060,137684,7.7,22.3
866,4074,136860,5.5,11.1
866,4084,140515,5.2,14
866,4086,137264,4.8,10
866,5211,136981,3.7,7.4
866,5220,137147,3.8,6.5
866,5221,137610,2.6,6.1
866,5222,135797,3.9,7.1
866,5409,136980,4.6,11.5
866,5410,137190,5.6,13.7
866,5417,137160,4.5,10.5
866,6905,135364,5,13.4
866,7000,138307,6.8,20.4
866,7002,145852,34.7,75
866,7003,145874,16.4,46.7
866,7005,146668,5.4,14.5
866,7006,126549,6.6,13
866,7012,143014,7.5,21.2
866,7013,143013,10.3,32.9
867,2000,144608,3.7,5.2
867,2001,144628,4.2,9.6
867,2057,109805,4.1,9.3
867,2059,109806,3.7,7
867,2060,109807,3.9,7.3
867,2065,145319,3.5,5.4
867,2087,109828,4.4,9.4
867,2099,109835,3.6,4.9
867,2113,109847,2.5,1.7
867,2135,109867,2.8,SUPP
867,2138,109870,2.9,3.7
867,2154,109883,2.9,2.3
867,2165,109893,3.9,7
867,2228,109922,3.4,7.4
867,2236,144048,3.6,4.2
867,2250,109941,3.8,7.2
867,2251,109942,3.9,5.6
867,2254,130949,3.4,5.4
867,2813,131145,2.8,3
867,2814,133619,3.7,9
867,3023,109962,2.9,2.2
867,3038,109973,2.9,3.4
867,3047,109982,3.1,4.8
867,3054,109986,3.4,4.3
867,3062,109994,3.9,6.3
867,3076,109999,2.9,2.7
867,3313,110010,3.3,1.9
867,3333,110027,3.5,4.4
867,3344,142319,3.9,7.7
867,3357,134740,3.6,8
867,4000,142577,5.5,13.9
867,4001,145892,2.6,2.5
867,4032,145244,3.6,5.6
867,4058,110068,4.8,10.7
867,4059,110069,5.6,14.2
867,4061,110071,7.2,19.5
867,4603,137267,2.9,3.5
867,7032,110190,7.9,21.9
868,2000,140494,3.1,SUPP
868,2001,142576,4.2,8.1
868,2071,109818,3.2,7.5
868,2072,109819,3.4,5.5
868,2074,109820,6.3,16.7
868,2077,109821,4.1,8.9
868,2085,109827,3.8,9.6
868,2092,109832,4.3,10.6
868,2096,109833,4.1,8.9
868,2098,142790,5.4,14.3
868,2107,109841,6.3,15.8
868,2108,109842,3,3
868,2109,109843,4,7.8
868,2112,109846,3.6,6
868,2123,109856,2.9,2.2
868,2143,109873,3.6,6.7
868,2155,109884,3.9,8.9
868,2159,109888,3.4,4.3
868,2176,109897,3.2,6.3
868,2186,136712,2.1,SUPP
868,2202,109907,4.7,10.3
868,2247,109938,4.7,11
868,3010,144249,3,5.3
868,3011,109952,3.5,5
868,3012,142846,3.6,5.9
868,3021,109960,3.5,6
868,3022,109961,3.7,3.9
868,3027,141602,4.3,SUPP
868,3028,141295,5,14.5
868,3031,109969,3.3,6.5
868,3033,141601,4,8.7
868,3050,138635,2.6,3.8
868,3059,109991,3.8,7.6
868,3072,109996,3.9,6.8
868,3074,109997,3.6,5.1
868,3318,110014,5,9.4
868,3322,110018,3.5,8.2
868,3323,110019,3.1,4.8
